customer_id,age,gender,income,region,visits_last_month,online_purchases,store_purchases,total_spending,loyalty_member
2892,67.0,Male,114126.0,Northeast,5,3,2,326.5,No
2893,33.0,Female,47323.0,Northeast,5,3,0,273.65,No
2894,21.0,Male,41429.0,South,4,0,4,194.03,No
2895,42.0,Male,74936.0,South,0,6,1,722.68,Yes
2896,50.0,Male,56914.0,South,2,3,3,565.17,Yes
2897,18.0,Male,35195.0,South,3,1,2,272.36,No
2898,32.0,Male,54620.0,Midwest,4,1,2,274.77,No
2899,34.0,Male,27931.0,West,5,0,4,137.63,No
2900,60.0,Male,13760.0,Midwest,7,4,1,317.2,No
2901,36.0,Male,53924.0,Midwest,3,1,1,147.99,Yes
2902,67.0,Male,87280.0,South,5,3,3,254.79,Yes
2903,36.0,Female,85576.0,Northeast,5,6,5,1053.4,Yes
2904,37.0,Male,43941.0,West,1,0,6,526.68,Yes
2905,18.0,Female,61142.0,Northeast,5,4,1,533.79,Yes
2906,40.0,Male,74742.0,West,3,3,3,416.78,No
2907,33.0,Female,76252.0,West,3,4,4,340.02,No
2908,41.0,Female,68941.0,Midwest,4,3,2,276.84,No
2909,37.0,Female,75234.0,South,5,4,7,771.77,No
2910,32.0,Female,26121.0,Northeast,2,5,4,482.16,Yes
2911,41.0,Female,28001.0,South,4,1,3,255.71,Yes
2912,54.0,Male,58689.0,South,3,2,4,330.55,Yes
2913,58.0,Female,27785.0,West,2,1,4,285.8,No
2914,,Male,55173.0,West,6,2,5,353.43,No
2915,49.0,Female,40862.0,West,4,1,4,243.13,No
2916,48.0,Male,51153.0,South,5,3,4,477.95,Yes
2917,32.0,Male,56585.0,West,3,3,2,290.57,Yes
2918,18.0,Male,60992.0,Northeast,5,2,2,300.54,No
2919,,Female,68773.0,Northeast,4,0,2,,No
2920,29.0,Female,45739.0,Midwest,2,2,1,316.58,Yes
2921,52.0,Male,57138.0,Midwest,2,2,7,499.73,No
2922,54.0,Male,65567.0,South,4,3,2,331.27,No
2923,65.0,Male,83859.0,Midwest,2,2,1,261.25,Yes
2924,47.0,Male,61745.0,Midwest,5,1,3,247.29,Yes
2925,43.0,Female,49098.0,Northeast,4,1,6,528.27,No
2926,28.0,Female,55681.0,Northeast,5,1,4,379.38,Yes
2927,49.0,Male,79588.0,West,3,0,4,380.32,Yes
2928,19.0,Female,86220.0,Midwest,3,1,1,159.61,No
2929,27.0,Female,48824.0,West,7,3,2,292.48,No
2930,63.0,Female,63838.0,Midwest,6,0,2,148.65,Yes
2931,39.0,Male,59141.0,Northeast,6,1,2,195.04,No
2932,26.0,Female,87440.0,Midwest,6,1,2,253.89,No
2933,47.0,Male,33491.0,Northeast,3,0,5,240.41,Yes
2934,42.0,Male,92551.0,West,5,6,4,594.67,No
2935,38.0,Female,65634.0,West,3,1,3,250.5,No
2936,35.0,Male,90828.0,Northeast,4,2,6,837.06,Yes
2937,37.0,Female,70272.0,Midwest,3,4,8,1060.68,Yes
2938,68.0,Female,32024.0,Midwest,5,3,3,354.11,Yes
2939,57.0,Female,85716.0,West,7,0,4,306.73,Yes
2940,33.0,Female,,Northeast,3,2,3,305.99,Yes
2941,66.0,Male,,Midwest,3,3,3,406.56,Yes
2942,56.0,Male,62032.0,Northeast,2,2,1,232.07,No
2943,52.0,Male,48946.0,South,2,2,0,126.63,Yes
2944,46.0,Female,79928.0,West,2,2,5,358.6,No
2945,63.0,Female,18891.0,West,5,2,2,290.78,Yes
2946,47.0,Female,59797.0,West,4,0,1,59.45,Yes
2947,69.0,Female,-20000.0,West,3,2,1,219.71,No
2948,65.0,Male,69588.0,West,5,1,2,205.02,Yes
2949,20.0,Female,47530.0,Northeast,3,1,3,193.53,No
2950,49.0,Male,95589.0,Northeast,4,2,4,410.55,No
2951,31.0,Male,65206.0,West,5,1,3,258.92,Yes
2952,43.0,Male,51628.0,Northeast,2,4,3,651.22,No
2953,22.0,Female,66981.0,Northeast,5,5,3,765.67,Yes
2954,45.0,Female,61304.0,Northeast,4,1,1,162.64,Yes
2955,25.0,Female,54676.0,Midwest,5,1,5,492.31,No
2956,62.0,Female,63045.0,Northeast,9,3,1,210.44,Yes
2957,65.0,Female,90046.0,Northeast,5,2,3,378.11,Yes
2958,50.0,Female,33810.0,Midwest,4,4,4,564.85,No
2959,53.0,Female,36302.0,Midwest,3,3,2,357.64,No
2960,-5.0,Female,46833.0,Northeast,4,0,6,193.49,Yes
2961,37.0,Male,64136.0,South,6,4,5,814.72,No
2962,35.0,Male,82215.0,Midwest,4,3,2,400.97,Yes
2963,68.0,Male,27754.0,West,4,0,3,281.75,No
2964,67.0,Male,28566.0,Midwest,3,2,5,349.09,Yes
2965,37.0,Male,94103.0,West,1,3,2,344.77,Yes
2966,60.0,Male,66013.0,Northeast,1,0,2,86.23,No
2967,50.0,Female,38206.0,South,4,1,3,266.12,Yes
2968,38.0,Male,110101.0,Northeast,4,2,4,241.01,No
2969,63.0,Female,64890.0,West,5,2,3,380.13,Yes
2970,41.0,Female,63501.0,Northeast,3,2,1,240.09,Yes
2971,45.0,Male,65480.0,Midwest,5,2,3,358.03,No
2972,22.0,Female,91960.0,Midwest,4,0,5,471.84,Yes
2973,47.0,Male,100935.0,South,1,0,2,181.53,No
2974,60.0,Male,74861.0,South,2,1,3,328.28,No
2975,41.0,Female,31596.0,South,3,2,4,364.65,Yes
2976,56.0,Female,74604.0,Northeast,5,3,2,469.46,No
2977,31.0,Male,42518.0,Northeast,3,1,3,294.15,Yes
2978,53.0,Female,63897.0,Midwest,6,3,0,220.07,Yes
2979,53.0,Female,54607.0,Midwest,1,0,3,113.35,No
2980,43.0,Male,56953.0,South,3,3,3,536.72,No
2981,30.0,Female,49417.0,Midwest,4,3,5,597.37,No
2982,57.0,Male,55563.0,West,2,1,5,313.22,Yes
2983,38.0,Female,21858.0,West,8,1,5,524.25,Yes
2984,43.0,Female,,Northeast,5,2,2,249.0,Yes
2985,51.0,Male,38161.0,Northeast,3,3,0,340.8,No
2986,57.0,Female,87598.0,West,2,3,4,698.63,No
2987,31.0,Female,94367.0,South,4,3,2,489.47,Yes
2988,38.0,Male,98465.0,Northeast,2,2,6,513.74,No
2989,60.0,Female,55291.0,Northeast,1,2,1,182.37,Yes
2990,66.0,Male,17309.0,Northeast,3,0,0,0.0,Yes
2991,64.0,Male,44819.0,Northeast,3,3,5,631.44,Yes
2992,67.0,Male,58532.0,West,5,1,2,269.2,Yes
2993,36.0,Female,80874.0,Northeast,5,2,4,384.59,No
2994,29.0,Female,60413.0,Northeast,9,4,5,678.09,No
2995,53.0,Female,49184.0,Midwest,4,3,1,374.87,Yes
2996,47.0,Male,37203.0,South,5,0,3,299.0,No
2997,61.0,Male,47046.0,Midwest,4,3,3,531.12,Yes
2998,50.0,Male,66205.0,West,5,1,2,240.51,No
2999,61.0,Female,57430.0,Northeast,4,2,4,555.61,No
3000,40.0,Female,39834.0,South,4,2,2,279.75,Yes
3001,58.0,Male,52612.0,South,5,1,0,71.03,Yes
3002,30.0,Male,50258.0,South,5,1,3,379.02,No
3003,45.0,Male,57132.0,Midwest,2,0,5,277.44,No
3004,45.0,Female,34266.0,West,3,2,2,283.09,Yes
3005,36.0,Male,89050.0,Northeast,6,0,2,138.8,Yes
3006,54.0,Female,41184.0,South,5,1,7,508.41,No
3007,48.0,Female,46020.0,Midwest,5,1,4,392.25,No
3008,67.0,Female,38221.0,Midwest,4,0,2,155.7,Yes
3009,59.0,Female,38020.0,Midwest,2,7,6,1062.36,Yes
3010,56.0,Female,42420.0,South,6,2,5,431.29,No
3011,34.0,Female,60158.0,Midwest,6,1,3,335.79,No
3012,45.0,Male,71288.0,South,3,3,1,224.58,No
3013,21.0,Male,41518.0,West,6,5,3,681.07,Yes
3014,,Female,48273.0,South,3,1,5,407.36,No
3015,36.0,Male,100674.0,South,1,2,3,361.3,No
3016,40.0,Female,74751.0,Northeast,5,1,2,138.86,No
3017,57.0,Female,61913.0,Northeast,8,1,4,361.09,No
3018,62.0,Male,72305.0,Midwest,6,0,2,153.69,No
3019,59.0,Male,44843.0,West,0,4,3,509.88,Yes
3020,23.0,Male,47201.0,West,6,1,0,77.4,Yes
3021,41.0,Female,66877.0,West,5,4,3,430.69,Yes
3022,39.0,Female,73382.0,West,2,2,3,416.59,Yes
3023,38.0,Male,82231.0,Midwest,3,2,3,403.7,Yes
3024,31.0,Male,20039.0,Northeast,4,3,1,271.25,No
3025,41.0,Female,97607.0,South,4,2,3,296.61,Yes
3026,42.0,Male,64708.0,Northeast,4,3,2,498.74,No
3027,34.0,Male,81249.0,Midwest,3,1,2,262.02,No
3028,68.0,Male,62540.0,Northeast,4,0,2,60.91,No
3029,63.0,Female,59576.0,South,3,4,2,306.35,Yes
3030,52.0,Male,77731.0,West,5,3,2,491.57,Yes
3031,34.0,Female,49639.0,Northeast,3,2,3,299.17,Yes
3032,45.0,Male,43411.0,South,5,3,4,398.53,No
3033,19.0,Male,83702.0,South,3,1,1,163.86,Yes
3034,51.0,Female,68239.0,Midwest,5,0,7,624.18,No
3035,18.0,Male,62456.0,South,7,2,5,328.5,Yes
3036,64.0,Female,79016.0,South,3,2,5,642.14,Yes
3037,20.0,Male,57688.0,Midwest,3,1,4,380.7,No
3038,39.0,Female,48143.0,South,7,1,2,261.07,No
3039,59.0,Male,46006.0,West,6,2,3,403.5,Yes
3040,21.0,Male,84474.0,Midwest,3,3,2,522.0,Yes
3041,32.0,Female,73620.0,South,2,1,4,239.34,No
3042,53.0,Female,97100.0,Midwest,3,3,5,818.73,No
3043,56.0,Male,66959.0,South,4,4,6,549.51,Yes
3044,29.0,Female,34891.0,South,3,0,3,185.11,No
3045,54.0,Female,34657.0,West,5,1,4,483.85,Yes
3046,65.0,Male,46381.0,West,6,4,4,699.76,No
3047,58.0,Male,53845.0,South,4,2,2,380.87,Yes
3048,24.0,Male,46987.0,West,3,3,3,336.95,Yes
3049,48.0,Male,42699.0,West,6,3,3,361.42,No
3050,22.0,Female,97502.0,Northeast,4,2,4,367.82,No
3051,44.0,Male,60833.0,Midwest,1,1,5,539.69,Yes
3052,42.0,Female,49237.0,Midwest,5,4,5,570.87,Yes
3053,34.0,Male,17303.0,South,4,2,2,307.86,Yes
3054,45.0,Female,37834.0,West,2,1,6,560.47,No
3055,44.0,Male,97980.0,Northeast,6,4,2,335.35,Yes
3056,43.0,Male,67264.0,Northeast,6,1,2,224.21,Yes
3057,66.0,Female,51759.0,West,2,4,8,1106.63,Yes
3058,46.0,Male,53383.0,West,1,2,3,477.04,No
3059,44.0,Male,100707.0,Northeast,5,1,6,631.83,No
3060,34.0,Female,42788.0,South,6,4,3,569.02,No
3061,55.0,Female,54991.0,Midwest,5,1,2,229.44,Yes
3062,33.0,Female,71483.0,Midwest,2,1,3,200.85,No
3063,26.0,Female,53361.0,Northeast,9,0,2,104.12,No
3064,49.0,Female,80779.0,Midwest,6,3,5,625.01,Yes
3065,18.0,Female,66204.0,Midwest,1,1,1,209.38,Yes
3066,26.0,Female,46217.0,West,3,1,4,471.76,Yes
3067,67.0,Male,40046.0,West,2,3,5,567.0,Yes
3068,24.0,Female,77077.0,South,3,2,4,460.33,No
3069,61.0,Female,55913.0,South,4,0,0,0.0,No
3070,54.0,Female,10227.0,South,7,4,2,403.21,No
3071,57.0,Female,50779.0,South,6,3,3,611.74,Yes
3072,68.0,Male,60146.0,South,4,2,3,260.12,No
3073,62.0,Female,65338.0,West,0,2,2,332.49,Yes
3074,23.0,Male,53590.0,South,6,1,6,487.76,Yes
3075,54.0,Female,64551.0,South,2,1,2,201.06,Yes
3076,56.0,Male,23865.0,Midwest,4,1,3,313.2,Yes
3077,21.0,Female,43900.0,Midwest,2,1,3,215.06,Yes
3078,66.0,Male,41230.0,South,5,2,1,182.8,Yes
3079,54.0,Female,50121.0,West,2,3,6,515.33,No
3080,27.0,Male,72990.0,West,1,1,2,217.35,No
3081,27.0,Female,62091.0,Midwest,4,2,1,218.33,No
3082,66.0,Female,89812.0,Midwest,4,3,1,307.95,Yes
3083,52.0,Female,44383.0,West,2,1,1,161.23,Yes
3084,25.0,Female,67132.0,Northeast,2,2,1,197.77,No
3085,40.0,Female,30112.0,West,5,4,1,407.8,Yes
3086,66.0,Male,87176.0,Midwest,4,2,7,761.39,No
3087,69.0,Male,75010.0,Midwest,5,1,4,358.52,Yes
3088,24.0,Male,33055.0,Northeast,7,6,3,591.49,Yes
3089,19.0,Male,81211.0,West,3,4,2,538.83,Yes
3090,55.0,Female,20075.0,Northeast,7,2,0,148.7,No
3091,37.0,Female,40162.0,Midwest,2,3,3,427.4,No
3092,48.0,Female,49618.0,Northeast,2,3,0,246.95,Yes
3093,47.0,Female,62164.0,South,4,2,3,446.31,Yes
3094,65.0,Male,83791.0,West,7,1,6,353.94,Yes
3095,42.0,Female,20596.0,South,0,1,4,,No
3096,27.0,Male,19259.0,West,5,1,2,238.76,No
3097,34.0,Female,77150.0,West,5,3,3,635.07,No
3098,26.0,Female,18830.0,South,1,4,3,493.57,Yes
3099,60.0,Male,72985.0,South,2,1,2,252.35,Yes
3100,49.0,Female,64313.0,Midwest,6,1,6,302.68,Yes
3101,41.0,Male,73971.0,Northeast,6,2,5,517.93,No
3102,33.0,Male,62778.0,West,3,2,0,108.79,No
3103,63.0,Female,34910.0,South,5,1,1,187.57,Yes
3104,29.0,Male,45952.0,Midwest,7,0,1,74.87,Yes
3105,52.0,Female,25903.0,Midwest,3,3,5,481.28,No
3106,60.0,Female,48986.0,South,6,1,3,277.53,Yes
3107,64.0,Male,56033.0,Northeast,5,3,6,492.72,No
3108,63.0,Female,47969.0,Midwest,7,6,4,934.48,Yes
3109,34.0,Female,68163.0,West,4,4,2,379.29,Yes
3110,46.0,Male,21450.0,West,1,1,2,301.68,No
3111,53.0,Male,47906.0,Northeast,2,0,1,,No
3112,52.0,Female,43559.0,Northeast,4,2,4,355.48,Yes
3113,21.0,Male,86960.0,Northeast,7,3,4,,Yes
3114,24.0,Male,102233.0,Midwest,2,0,4,147.08,Yes
3115,36.0,Male,69834.0,South,5,1,5,618.19,Yes
3116,64.0,Female,93498.0,West,4,1,2,239.11,Yes
3117,45.0,Female,82720.0,West,6,1,3,164.71,No
3118,58.0,Female,,West,7,2,2,243.27,No
3119,39.0,Female,73751.0,Northeast,3,2,1,198.91,No
3120,38.0,Female,38745.0,Northeast,4,1,4,214.56,Yes
3121,22.0,Female,60240.0,Midwest,3,0,3,165.06,Yes
3122,62.0,Male,40346.0,Northeast,3,0,3,,No
3123,66.0,Female,49379.0,Northeast,1,2,4,594.43,Yes
3124,49.0,Male,89854.0,Northeast,2,1,2,170.7,No
3125,18.0,Male,34465.0,Midwest,3,1,2,150.64,No
3126,,Male,46522.0,Midwest,3,1,2,163.47,No
3127,45.0,Female,50538.0,West,5,2,3,389.12,No
3128,61.0,Male,50393.0,West,8,0,1,89.71,Yes
3129,65.0,Male,-20000.0,West,7,4,5,,Yes
3130,54.0,Female,76483.0,West,4,0,2,86.1,Yes
3131,29.0,Female,84340.0,Midwest,2,3,4,595.6,Yes
3132,35.0,Female,81318.0,South,5,1,7,667.19,No
3133,62.0,Male,20185.0,Northeast,3,1,4,274.87,Yes
3134,68.0,Male,57592.0,Northeast,2,1,1,136.83,Yes
3135,67.0,Male,88131.0,Midwest,7,2,2,242.91,Yes
3136,22.0,Male,52863.0,Northeast,3,1,5,554.39,Yes
3137,48.0,Female,76901.0,West,3,2,5,316.29,No
3138,19.0,Female,78615.0,Midwest,8,5,3,631.21,No
3139,62.0,Female,58567.0,Northeast,8,7,2,403.96,Yes
3140,26.0,Female,68568.0,West,2,0,3,286.06,Yes
3141,19.0,Female,46367.0,South,4,2,3,220.98,Yes
3142,35.0,Male,50342.0,Northeast,2,3,5,736.88,No
3143,52.0,Male,45812.0,Northeast,3,2,5,287.3,Yes
3144,-5.0,Male,75474.0,Midwest,9,2,2,256.91,Yes
3145,42.0,Female,95849.0,West,3,3,2,523.32,No
3146,33.0,Male,73126.0,Midwest,4,0,2,159.52,No
3147,-5.0,Male,43744.0,West,3,4,0,465.46,Yes
3148,61.0,Female,63187.0,Northeast,4,3,1,333.95,Yes
3149,63.0,Male,63285.0,South,3,2,10,725.01,Yes
3150,37.0,Female,49278.0,Northeast,7,3,1,350.59,No
3151,21.0,Male,58308.0,South,2,3,4,307.88,Yes
3152,49.0,Male,99006.0,West,6,2,4,347.38,Yes
3153,,Female,55961.0,South,3,2,5,571.63,No
3154,37.0,Female,73233.0,Northeast,2,1,2,169.23,No
3155,56.0,Male,54774.0,West,5,1,3,,Yes
3156,32.0,Male,24414.0,Midwest,4,3,6,506.81,No
3157,35.0,Male,53519.0,West,2,2,1,314.57,No
3158,24.0,Female,35845.0,South,2,0,1,47.59,Yes
3159,20.0,Female,68499.0,Midwest,1,0,3,123.74,Yes
3160,25.0,Male,62990.0,Midwest,4,0,1,49.92,No
3161,46.0,Female,82961.0,West,5,3,1,306.38,Yes
3162,25.0,Male,69862.0,Midwest,7,3,5,367.98,Yes
3163,18.0,Male,,Northeast,2,1,5,504.52,Yes
3164,60.0,Male,55473.0,South,8,2,5,288.11,Yes
3165,38.0,Male,61129.0,Northeast,3,0,2,192.77,Yes
3166,56.0,Male,7035.0,West,7,5,3,715.04,Yes
3167,-5.0,Male,,Northeast,1,1,6,588.68,Yes
3168,19.0,Female,31389.0,Midwest,1,3,4,373.48,Yes
3169,51.0,Male,85263.0,South,4,1,2,198.79,Yes
3170,38.0,Male,41295.0,Midwest,4,3,3,437.87,Yes
3171,65.0,Male,54219.0,Midwest,4,1,4,406.83,Yes
3172,50.0,Female,59112.0,West,4,1,3,360.5,No
3173,56.0,Male,44115.0,Midwest,0,1,4,444.25,No
3174,57.0,Male,28456.0,Midwest,6,1,4,430.57,Yes
3175,24.0,Male,62156.0,Northeast,1,2,4,343.58,Yes
3176,32.0,Male,74911.0,South,4,3,5,616.88,Yes
3177,26.0,Female,65798.0,Northeast,9,1,2,243.38,Yes
3178,47.0,Male,106693.0,Northeast,4,2,7,492.49,No
3179,61.0,Male,113321.0,West,4,1,5,346.47,Yes
3180,68.0,Male,40321.0,Northeast,3,3,1,245.79,No
3181,34.0,Male,38917.0,Northeast,1,0,5,186.58,Yes
3182,55.0,Male,48770.0,Midwest,7,6,2,566.67,No
3183,58.0,Male,83577.0,West,5,3,3,542.9,Yes
3184,56.0,Male,59983.0,Northeast,4,2,6,496.94,No
3185,65.0,Female,53364.0,Midwest,3,1,8,344.57,Yes
3186,38.0,Male,66810.0,West,2,1,5,489.36,No
3187,20.0,Female,64675.0,West,2,1,3,322.92,No
3188,54.0,Female,24321.0,West,2,0,0,0.0,Yes
3189,34.0,Male,42566.0,Northeast,3,1,4,285.81,No
3190,34.0,Male,48311.0,Northeast,2,1,2,265.63,Yes
3191,28.0,Male,46136.0,West,6,1,5,465.3,No
3192,,Female,64314.0,Midwest,8,1,1,195.07,Yes
3193,18.0,Female,65236.0,Northeast,2,2,3,262.17,Yes
3194,27.0,Female,,South,7,1,2,157.47,No
3195,42.0,Male,104260.0,Midwest,6,1,5,438.96,Yes
3196,33.0,Male,68391.0,Northeast,9,1,6,709.99,No
3197,55.0,Female,41286.0,Northeast,5,4,2,469.34,No
3198,49.0,Female,82847.0,South,5,2,3,473.91,Yes
3199,69.0,Male,72171.0,Northeast,4,3,1,311.68,No
3200,,Female,62177.0,Northeast,4,1,2,294.3,Yes
3201,30.0,Female,69649.0,South,5,2,5,353.73,No
3202,60.0,Female,96578.0,South,5,3,3,411.24,No
3203,33.0,Male,81779.0,Midwest,4,2,2,372.93,No
3204,67.0,Female,55743.0,Northeast,6,1,7,719.1,No
3205,58.0,Male,15183.0,Midwest,4,2,2,223.7,No
3206,37.0,Female,52063.0,West,7,1,1,145.36,No
3207,45.0,Male,50897.0,Northeast,5,1,4,264.09,No
3208,25.0,Male,36445.0,South,5,1,1,141.32,No
3209,48.0,Male,35712.0,West,6,3,1,284.38,Yes
3210,45.0,Female,89314.0,West,3,1,4,223.94,Yes
3211,46.0,Male,4689.0,Midwest,3,2,6,595.91,No
3212,59.0,Male,83170.0,South,4,1,1,157.24,No
3213,51.0,Male,75660.0,Northeast,7,0,4,253.13,No
3214,54.0,Female,-21306.0,Midwest,1,4,4,525.3,Yes
3215,59.0,Female,71080.0,Midwest,11,3,6,514.45,Yes
3216,37.0,Male,81906.0,Midwest,6,4,2,353.48,Yes
3217,22.0,Male,70976.0,Midwest,5,4,2,528.3,No
3218,44.0,Female,68346.0,South,6,2,4,,Yes
3219,54.0,Female,70933.0,Midwest,2,0,3,136.99,Yes
3220,54.0,Male,45578.0,West,5,2,3,425.16,Yes
3221,48.0,Female,67216.0,Midwest,4,5,3,439.3,No
3222,50.0,Female,65954.0,Northeast,3,3,4,551.05,Yes
3223,65.0,Female,44032.0,Midwest,2,3,4,624.97,Yes
3224,49.0,Female,95455.0,West,1,3,1,221.36,Yes
3225,34.0,Male,75187.0,Midwest,4,4,2,309.34,Yes
3226,60.0,Male,84712.0,Northeast,3,1,2,235.62,No
3227,40.0,Female,72527.0,Northeast,4,1,3,366.54,No
3228,65.0,Female,64079.0,South,3,2,4,427.23,Yes
3229,62.0,Female,60654.0,Northeast,5,3,4,549.9,Yes
3230,58.0,Female,65537.0,Midwest,10,6,0,608.05,Yes
3231,54.0,Female,49259.0,Northeast,2,0,6,519.45,No
3232,34.0,Female,66056.0,Northeast,2,1,2,201.62,No
3233,65.0,Female,51399.0,Northeast,6,3,3,492.53,Yes
3234,35.0,Female,67209.0,Northeast,9,2,5,451.13,No
3235,31.0,Male,58264.0,South,4,2,2,367.39,Yes
3236,33.0,Male,74732.0,South,3,3,3,457.25,No
3237,41.0,Female,75324.0,South,4,3,1,219.14,Yes
3238,56.0,Male,82389.0,Northeast,1,1,2,167.01,No
3239,20.0,Female,67086.0,West,1,4,3,585.71,Yes
3240,30.0,Female,86607.0,Midwest,4,1,2,268.01,Yes
3241,56.0,Female,49483.0,Northeast,11,6,3,552.53,Yes
3242,38.0,Male,74355.0,South,3,4,2,585.46,No
3243,36.0,Male,-20000.0,Midwest,5,2,5,554.45,No
3244,33.0,Male,52536.0,Northeast,3,3,1,270.6,No
3245,45.0,Male,72108.0,Midwest,5,0,3,260.57,No
3246,22.0,Female,65121.0,West,2,2,2,346.82,No
3247,25.0,Female,52129.0,West,4,0,3,181.56,Yes
3248,32.0,Male,26312.0,South,4,1,5,404.96,Yes
3249,26.0,Male,47905.0,Northeast,3,1,6,406.76,Yes
3250,35.0,Female,37321.0,South,2,2,3,442.73,Yes
3251,37.0,Male,41432.0,West,4,1,2,229.94,Yes
3252,53.0,Male,45730.0,Midwest,10,2,1,246.67,No
3253,62.0,Male,110071.0,Midwest,2,2,1,229.4,No
3254,61.0,Male,76742.0,Midwest,2,2,3,381.42,No
3255,43.0,Female,38445.0,Midwest,1,3,3,473.98,No
3256,,Male,77168.0,West,5,1,4,265.12,No
3257,55.0,Female,40165.0,West,5,2,5,402.01,No
3258,23.0,Female,38632.0,South,1,3,0,156.71,No
3259,20.0,Male,71832.0,West,6,0,1,47.51,No
3260,38.0,Male,62088.0,South,3,2,8,949.05,Yes
3261,40.0,Female,44385.0,South,2,2,3,353.18,Yes
3262,43.0,Female,47637.0,South,2,4,3,608.85,No
3263,66.0,Female,-20000.0,West,1,0,1,63.69,Yes
3264,39.0,Female,62817.0,Midwest,2,1,6,615.67,Yes
3265,37.0,Female,72234.0,South,2,2,7,,No
3266,62.0,Male,107701.0,Northeast,3,1,3,,Yes
3267,47.0,Male,89305.0,South,6,1,1,118.0,Yes
3268,49.0,Male,62436.0,Midwest,4,5,0,374.53,Yes
3269,65.0,Male,87507.0,South,6,1,3,254.73,No
3270,19.0,Male,73546.0,West,4,1,2,185.11,Yes
3271,65.0,Male,59984.0,South,5,1,2,189.32,Yes
3272,57.0,Female,72405.0,South,2,2,5,367.51,Yes
3273,56.0,Male,49724.0,South,5,1,1,160.66,Yes
3274,55.0,Male,50460.0,West,4,0,3,262.57,Yes
3275,47.0,Male,80327.0,Northeast,4,2,4,258.09,No
3276,49.0,Male,42223.0,Midwest,5,1,2,231.69,Yes
3277,44.0,Male,48862.0,Northeast,3,4,2,588.35,Yes
3278,29.0,Female,,South,6,4,3,556.82,Yes
3279,63.0,Female,85708.0,Northeast,4,0,1,,Yes
3280,40.0,Male,24077.0,Northeast,2,3,2,454.39,No
3281,32.0,Female,65495.0,Midwest,3,0,4,180.6,Yes
3282,52.0,Male,73346.0,Midwest,5,4,3,311.32,Yes
3283,58.0,Female,57982.0,South,4,5,4,663.3,Yes
3284,67.0,Male,54337.0,Northeast,4,3,6,633.22,Yes
3285,60.0,Female,49685.0,Midwest,7,1,5,330.72,Yes
3286,,Female,77297.0,Midwest,3,2,2,241.54,Yes
3287,32.0,Female,66550.0,West,4,0,10,404.13,Yes
3288,22.0,Female,50819.0,Northeast,3,3,2,187.48,Yes
3289,45.0,Male,108108.0,Northeast,5,3,7,608.22,Yes
3290,57.0,Female,48917.0,West,7,1,3,238.82,Yes
3291,27.0,Male,35410.0,West,3,3,5,490.56,Yes
3292,63.0,Female,66064.0,South,5,1,3,358.28,No
3293,39.0,Female,67029.0,Midwest,7,3,3,444.26,No
3294,20.0,Male,53561.0,South,4,2,6,720.15,Yes
3295,67.0,Female,94640.0,West,3,1,5,388.33,Yes
3296,56.0,Female,45747.0,Midwest,5,3,2,444.77,No
3297,55.0,Female,64900.0,Midwest,3,2,1,230.86,No
3298,53.0,Female,63095.0,Northeast,3,3,2,404.63,Yes
3299,61.0,Female,65877.0,South,4,1,4,363.2,No
3300,19.0,Female,29190.0,Midwest,0,2,2,322.37,Yes
3301,42.0,Female,42910.0,Midwest,2,1,7,532.32,Yes
3302,55.0,Female,63501.0,West,4,2,1,157.17,No
3303,47.0,Male,75168.0,South,1,3,1,230.48,No
3304,23.0,Male,70891.0,Northeast,2,5,5,710.42,Yes
3305,,Male,67636.0,South,4,0,1,43.89,No
3306,38.0,Female,39653.0,Midwest,8,2,2,331.74,No
3307,37.0,Male,44277.0,South,4,2,3,323.75,Yes
3308,30.0,Female,75316.0,Northeast,3,5,3,402.44,No
3309,28.0,Male,17620.0,West,4,3,4,565.88,Yes
3310,21.0,Male,49246.0,Northeast,4,4,2,473.6,Yes
3311,51.0,Male,13913.0,Midwest,4,2,4,302.98,Yes
3312,31.0,Male,34740.0,Northeast,3,3,3,278.27,No
3313,55.0,Male,,Northeast,3,3,3,500.42,No
3314,29.0,Female,70581.0,Midwest,3,2,1,155.71,Yes
3315,31.0,Female,65581.0,South,4,3,2,455.52,Yes
3316,,Male,89040.0,South,4,3,2,312.45,No
3317,42.0,Male,102889.0,South,3,2,3,347.39,Yes
3318,,Male,58794.0,Northeast,5,1,4,388.79,No
3319,35.0,Male,46998.0,West,3,2,1,176.64,No
3320,66.0,Male,66928.0,South,3,1,1,162.94,Yes
3321,29.0,Female,73109.0,South,2,3,4,394.2,Yes
3322,20.0,Female,50400.0,South,7,0,3,225.8,Yes
3323,54.0,Male,104526.0,Midwest,3,5,4,381.7,Yes
3324,,Female,55835.0,South,5,2,1,246.81,Yes
3325,46.0,Male,43875.0,South,3,1,4,310.7,No
3326,45.0,Male,-20000.0,South,2,2,6,453.48,Yes
3327,39.0,Male,35331.0,South,6,2,2,294.9,Yes
3328,18.0,Female,59800.0,Midwest,7,2,0,188.63,No
3329,29.0,Male,43149.0,West,3,0,4,297.59,No
3330,21.0,Female,45900.0,South,2,1,5,547.04,Yes
3331,41.0,Male,28742.0,Northeast,5,1,1,128.62,No
3332,20.0,Male,51902.0,South,1,2,6,572.16,No
3333,23.0,Female,40362.0,West,6,1,3,272.83,Yes
3334,18.0,Female,44331.0,West,5,4,1,433.16,No
